#{"t_start": 1591196038.852184, "env_id": null}
r,l,t
-400.674809,131,1477.245268
-943.22947,408,1477.777304
-4384.211091,503,1478.397121
-233.553825,169,1478.640558
-1679.084608,567,1479.343039
-1657.789693,279,1479.717659
-59.422268,70,1479.8164
-208.224056,61,1479.873283
-2628.409149,264,1480.207992
-172.448954,118,1480.365659
-1089.453609,167,1480.593021
-356.420074,197,1480.833853
-6746.171058,575,1481.569007
-990.274099,258,1481.903267
-803.775974,120,1482.0716
-788.424446,133,1482.22379
-556.951224,156,1482.428577
-756.276959,300,1482.791339
-696.370228,729,1483.7294
-1792.71374,168,1483.931703
-379.534952,129,1484.098416
-179.021091,88,1484.20918
-3331.381458,329,1484.668684
-298.134417,209,1484.898486
-527.154885,328,1485.340478
-1155.429911,396,1485.841233
-611.515883,134,1486.014372
-535.150264,257,1486.335533
-539.309773,124,1486.508899
-753.2323,104,1486.634404
-120.579675,143,1486.82799
-2804.148764,592,1487.550076
-2393.468911,224,1487.846036
-532.431591,171,1488.095496
-1665.602157,503,1488.705932
-4529.506078,544,1489.427089
-173.447164,483,1490.01671
-2189.971918,468,1490.607434
-357.800808,311,1491.04843
-496.942603,237,1491.314927
-150.400445,95,1491.50291
-323.314272,174,1491.750474
-2960.589316,465,1492.332434
-452.562793,99,1492.455076
-857.777488,382,1492.947944
-53.866304,214,1493.238985
-2196.473425,361,1493.669292
-2344.532327,444,1494.256341
-117.521725,50,1494.304772
-3119.336809,482,1494.926238
-1844.038522,483,1495.545665
-358.351384,231,1495.849888
-829.025555,130,1496.008124
-81.623486,85,1496.100743
-36.170366,57,1496.19766
-387.000176,326,1496.582149
-241.135879,402,1497.084765
-1142.342395,149,1497.301332
-1267.801989,321,1497.68308
-1521.089099,347,1498.149787
-412.998076,184,1498.362132
-940.55724,392,1498.864917
-3298.369497,487,1499.488445
-1754.978846,525,1500.1853
-46.214459,202,1500.456683
-894.809857,160,1500.667329
-1415.574787,495,1501.323495
-25.129746,54,1501.379795
-448.494498,64,1501.471192
-1687.204823,700,1502.382632
-345.976608,70,1502.483282
-2256.4348,559,1503.207313
-3326.38951,435,1503.827768
-23.183125,61,1503.896994
-3008.931944,576,1504.681291
-71.740271,90,1504.77246
-182.939936,108,1504.914193
-1953.084589,644,1505.771264
-1297.395116,381,1506.267316
-1001.852284,286,1506.659305
-736.53915,165,1506.908044
-563.793205,129,1507.062437
-1353.08353,139,1507.255799
-23.868471,54,1507.30822
-3630.628559,560,1508.061995
-101.418024,246,1508.359323
-2471.306452,556,1509.1074
-999.170736,448,1509.688187
-80.423122,57,1509.776103
-3697.299837,548,1510.490319
-438.224749,165,1510.705654
-3013.478016,401,1511.239213
-285.334464,299,1511.652558
-2158.655623,653,1512.518899
-76.367495,173,1512.732659
-611.422001,513,1513.40778
-358.23861,103,1513.553399
-868.449198,322,1513.977793
-480.503851,103,1514.097138
-369.894742,192,1514.359294
-879.621368,383,1514.878392
-870.88918,501,1515.537598
-663.047948,370,1516.020882
-15.198599,50,1516.077654
-1200.523909,137,1516.265043
-1252.595228,573,1517.025737
-71.110988,88,1517.13403
-394.625217,195,1517.388913
-1288.663138,259,1517.727107
-193.96468,113,1517.89788
-1345.159191,250,1518.23306
-339.155174,223,1518.499605
-402.180992,86,1518.619941
-221.618825,217,1518.918385
-4643.691593,560,1519.637037
-716.998606,465,1520.261482
-782.099835,113,1520.402925
-4777.726285,628,1521.248255
-1239.746225,338,1521.674662
-893.630734,103,1521.823729
-5171.050972,558,1522.546552
-1876.437334,545,1523.278976
-142.335336,108,1523.411923
-942.777681,1208,1524.997295
-3739.081554,753,1525.990625
-614.636135,362,1526.495225
-2928.414799,650,1527.321312
-1102.559962,416,1527.895027
-566.908878,317,1528.3077
-876.027645,166,1528.534931
-1614.280086,343,1528.980266
-2007.549284,269,1529.368214
-1432.685104,393,1529.867686
-3634.913507,565,1530.595841
-1745.172534,367,1531.097324
-51.467849,95,1531.250279
-3886.470578,756,1532.248655
-315.70588,301,1532.634956
-1590.134215,287,1533.00838
-69.842893,174,1533.234157
-1870.961703,385,1533.727943
-389.129563,367,1534.223515
-3042.894602,570,1534.989883
-3501.07924,592,1535.74996
-911.614724,93,1535.886707
-1912.101033,188,1536.143842
-107.329801,85,1536.241116
-1628.461415,482,1536.873875
-335.816367,496,1537.527126
-1830.694925,430,1538.096427
-428.448728,353,1538.556473
-823.637733,545,1539.274266
-1058.945757,335,1539.74227
-3824.735868,619,1540.543297
-74.273582,39,1540.591676
-3440.248269,559,1541.328025
-2517.749847,433,1541.904204
-560.846284,320,1542.333879
-496.036524,330,1542.772917
-1432.893691,335,1543.242363
-998.1883,338,1543.660404
-252.901676,123,1543.815407
-1426.29081,203,1544.094932
-1292.19259,327,1544.508473
1.0,1,1544.511962
-1902.406076,190,1544.777558
-2313.809331,583,1545.525972
-377.537706,61,1545.631756
-740.217909,204,1545.878278
-390.735893,71,1545.990469
-822.096089,335,1546.430287
-414.578658,170,1546.657155
-3988.450981,467,1547.291319
-1137.603831,329,1547.759729
-936.555752,167,1547.969476
-594.900769,151,1548.185589
-162.51753,147,1548.385583
-1998.767616,205,1548.639787
-169.785612,111,1548.78856
-200.323016,96,1548.930609
-3778.61397,442,1549.501633
-1109.807761,269,1549.85583
-5683.795384,658,1550.735004
-1831.125162,531,1551.427759
-1694.985673,426,1551.989707
-2569.266659,272,1552.343211
-25.244539,71,1552.442978
-618.896516,99,1552.596126
-2539.78233,272,1552.951208
-2509.576067,354,1553.384176
-1826.55587,415,1553.967118
-3642.712394,578,1554.700014
-2895.849116,635,1555.558667
-402.74356,146,1555.761787
-5412.361769,618,1556.563965
-658.113844,327,1557.007963
-1296.393731,608,1557.789333
-624.282559,620,1558.608266
-14.953015,87,1558.72552
-2646.551823,422,1559.279883
-774.782923,222,1559.585051
-561.07749,206,1559.877194
-136.601861,89,1559.964785
-2568.200018,508,1560.63356
-356.068623,293,1561.035524
-3680.892332,525,1561.71896
-2423.374446,387,1562.251127
-535.803077,310,1562.642456
-2635.365509,702,1563.58947
-1913.070129,349,1564.032874
-108.549956,310,1564.463786
-60.885881,357,1564.932643
-877.301035,357,1565.379928
-482.241165,376,1565.883173
-2182.963026,465,1566.50942
-2236.245713,364,1566.981903
-485.422036,265,1567.333886
-2498.873664,427,1567.89338
-343.753222,218,1568.191578
-794.820808,432,1568.759796
-1681.657306,363,1569.236611
-4778.201421,579,1570.005943
-969.58138,543,1570.735136
-53.25537,354,1571.202754
-619.443726,257,1571.540508
-4091.740202,432,1572.104111
-4152.482491,484,1572.751773
-1545.522896,350,1573.177987
-857.008152,512,1573.857635
-2040.443146,502,1574.518482
-828.156058,352,1574.986488
-1137.118059,345,1575.47206
-1408.759991,610,1576.266067
-898.380437,276,1576.64102
-3641.545971,566,1577.385706
1.0,1,1577.390279
-1754.49224,776,1578.408042
-4015.975783,510,1579.086436
-380.926451,248,1579.414698
-2300.797265,467,1580.042089
-155.137338,123,1580.192538
-172.011848,170,1580.425066
-2622.340213,357,1580.88635
-532.245846,291,1581.264317
-335.170159,265,1581.612386
-279.279497,42,1581.698895
-33.949723,135,1581.866476
-246.311598,137,1582.060313
-61.661643,34,1582.093844
-12.885166,114,1582.233572
-1146.665751,464,1582.830301
-923.290284,493,1583.491662
-2136.153645,618,1584.295615
-2530.434659,920,1585.51971
-2100.822358,399,1586.045807
-809.163629,435,1586.639892
-2214.21723,632,1587.459646
-2783.194796,718,1588.399697
-145.29206,52,1588.484568
-290.834665,71,1588.577515
-294.071825,86,1588.695522
-15.384505,107,1588.830349
-4754.749394,629,1589.676259
-2010.445993,483,1590.316434
-47.186389,239,1590.602733
-458.066867,297,1591.019588
-29.569569,48,1591.067718
-969.935681,342,1591.541765
-1433.151173,329,1591.944616
-2354.222775,438,1592.550273
-169.374052,194,1592.785946
-3200.96007,529,1593.479025
-371.084623,192,1593.741971
-230.656351,93,1593.887768
-1112.091514,138,1594.050545
-226.57564,153,1594.25906
-594.290061,124,1594.408845
-39.169625,231,1594.718524
-670.591014,478,1595.335168
-1909.367781,237,1595.656182
-252.673331,147,1595.855278
-24.463269,206,1596.122127
-98.529293,308,1596.54154
-3498.42669,509,1597.274633
-64.358391,119,1597.423502
-4088.137994,503,1598.109201
-2808.785009,549,1598.859089
-1400.978779,339,1599.280826
-2361.348779,768,1600.288851
-1682.650381,205,1600.577732
-2333.866184,308,1600.961676
-1951.974379,478,1601.588388
-496.771772,441,1602.132454
-3161.63686,401,1602.655407
-2083.273515,372,1603.113717
-1270.520317,265,1603.486016
-1384.601099,415,1603.983654
-602.788214,388,1604.498787
-2978.176928,315,1604.876145
-613.580209,273,1605.214352
-2614.010904,384,1605.718042
-1166.910493,371,1606.190989
-337.331434,186,1606.444342
-586.685438,194,1606.692881
-2523.364183,411,1607.206152
-158.345044,36,1607.281566
-2176.979947,233,1607.582059
-3224.661949,494,1608.188634
-286.8495,179,1608.42698
-48.998176,270,1608.76539
-858.984345,297,1609.144337
-1802.562655,377,1609.635313
-2139.852872,327,1610.052891
-14.011654,56,1610.114044
-244.388258,201,1610.381865
-1758.241504,441,1610.948515
-2797.193147,468,1611.560299
-21.772377,136,1611.716583
-209.498686,198,1611.992504
-787.777274,216,1612.276374
-301.731254,241,1612.567953
-1904.098336,582,1613.345146
-1070.513828,364,1613.770824
-1809.341145,209,1614.050436
-2272.633099,413,1614.56875
-399.216911,143,1614.744793
-4496.883952,530,1615.443841
-4427.458363,565,1616.142967
-1208.419335,414,1616.67289
-3063.017746,305,1617.080659
-284.006945,43,1617.122205
-1509.393686,278,1617.475243
-61.068637,41,1617.530987
-165.34166,38,1617.60221
-2626.831582,475,1618.180782
-1850.615071,379,1618.693956
-418.315846,122,1618.838374
-1635.207238,345,1619.275234
-1404.576632,530,1619.944822
-4226.789404,575,1620.707657
-1419.31483,592,1621.436293
-534.515314,186,1621.695095
-1947.42101,306,1622.069175
-27.804661,97,1622.188918
-992.77975,324,1622.591248
-14.18955,63,1622.690643
-253.863795,118,1622.829123
-2416.635631,477,1623.447773
-584.341397,112,1623.576232
-443.517783,147,1623.779827
-604.052585,211,1624.031188
-453.662725,130,1624.190905
-2851.136801,529,1624.875019
-561.400342,184,1625.104417
-4573.176178,457,1625.672445
-724.4383,193,1625.94873
-263.511735,372,1626.436178
-4471.348459,685,1627.288423
-2038.755218,509,1627.949614
-2791.921734,803,1628.959039
1.0,1,1628.964737
-2297.914196,328,1629.38571
-1645.566746,408,1629.917868
-36.574075,122,1630.069067
-1848.223386,540,1630.74702
-137.4051,156,1630.97387
-309.659524,79,1631.059114
-50.847597,219,1631.337774
-567.777813,416,1631.862832
-522.200911,179,1632.111236
-3058.332577,282,1632.463946
-1070.21667,190,1632.676752
-120.08585,356,1633.14305
-448.923789,544,1633.830945
-778.368307,149,1634.023753
-336.218794,231,1634.31422
-217.589921,351,1634.782991
-61.91856,29,1634.811815
-419.332335,149,1634.99556
-272.378075,142,1635.166237
-148.108614,98,1635.2973
-2088.45018,264,1635.629514
-292.909918,101,1635.773527
-411.165818,210,1636.057746
-1870.327728,282,1636.415519
-2149.518449,589,1637.160268
-3143.956363,604,1637.912774
-1853.421486,344,1638.368284
-2213.483184,377,1638.854454
-594.802595,241,1639.186858
-669.904634,570,1639.887275
-253.126808,101,1640.015508
-263.137707,112,1640.173113
-1713.55862,364,1640.623502
-127.195264,123,1640.795761
-251.512348,265,1641.130978
-1020.540344,333,1641.533387
-2007.494351,337,1641.964317
-259.172087,121,1642.135262
-692.360893,293,1642.497847
-1397.94995,355,1642.943777
-2053.703385,238,1643.24997
-1381.431485,316,1643.648975
-438.230057,383,1644.140869
-1934.932573,248,1644.46178
-267.872162,218,1644.752794
-1159.694838,422,1645.2914
-1782.40737,277,1645.626282
-268.381216,132,1645.792488
-1300.438276,386,1646.296645
-581.922011,135,1646.493777
-3265.123542,556,1647.199217
-1062.522485,302,1647.572184
-148.201672,91,1647.686955
-1052.101709,377,1648.182777
-268.117012,227,1648.479982
-400.35602,128,1648.631092
-24.816981,100,1648.748795
-1708.134684,384,1649.232515
-1807.126843,226,1649.527704
-1376.681043,413,1650.045354
-2440.859549,358,1650.507497
-279.27126,113,1650.64645
-523.255872,118,1650.810465
-225.70485,111,1650.944339
-1228.894549,338,1651.404662
-84.694436,131,1651.55695
-123.14239,43,1651.605204
-119.888046,257,1651.922052
-766.163423,491,1652.554583
-142.212543,104,1652.725017
-4155.907187,691,1653.632518
-4812.779179,601,1654.4294
-338.595727,173,1654.656303
-790.214554,221,1654.960377
-129.287075,173,1655.164241
-315.975539,378,1655.680133
-3024.545655,570,1656.496711
-4312.121549,616,1657.288787
-2156.748345,555,1658.050966
-3249.052503,523,1658.732342
-5110.581224,392,1659.22887
-788.999197,352,1659.719264
-243.891334,36,1659.761421
-622.550842,521,1660.436667
-2574.92452,508,1661.110644
-919.159295,630,1661.955049
-2372.181811,319,1662.358713
-3134.780226,467,1662.98306
-18.802636,198,1663.230044
-304.367481,68,1663.337076
-1249.566962,548,1664.039305
-4307.376912,442,1664.650484
-28.038478,84,1664.733937
-239.198516,40,1664.802523
-18.676883,55,1664.866125
-827.743233,212,1665.147448
-2090.507868,534,1665.841344
-3860.862582,575,1666.60408
-412.804605,142,1666.810754
-75.255446,166,1667.037619
-33.487856,98,1667.162925
-1896.938073,292,1667.565391
-2058.115706,608,1668.359195
-461.683136,394,1668.894376
-252.387421,70,1668.964172
-95.016448,85,1669.076265
-5143.551775,570,1669.818058
-2911.344381,488,1670.486101
-4396.541906,769,1671.492958
-298.898755,83,1671.607351
-1418.268681,519,1672.28387
-1943.876253,539,1672.989939
-463.649925,154,1673.195193
-203.975977,96,1673.325682
-4425.421321,614,1674.151994
-4134.629422,562,1674.874981
-491.390011,391,1675.398023
-516.986155,153,1675.618081
-142.305068,119,1675.754593
-233.811631,356,1676.22057
-4516.8188,468,1676.852697
-366.383034,398,1677.354232
-845.365723,175,1677.584997
-581.692195,492,1678.236977
-581.927979,244,1678.561184
-740.2857,155,1678.757074
-2159.345035,741,1679.727545
-3304.117374,488,1680.369422
-1406.715153,471,1681.033642
-587.095966,539,1681.729403
-108.552876,115,1681.880397
-8665.275115,1051,1683.245222
-299.993954,131,1683.434835
-3120.806009,514,1684.111164
1.0,1,1684.115432
-120.666103,57,1684.170544
1.0,1,1684.172148
-10677.880315,1057,1685.577359
-2087.404128,428,1686.149063
-664.033611,335,1686.590198
-3352.631455,559,1687.32982
-1434.731201,402,1687.859684
-5653.353486,612,1688.678991
-1340.449291,229,1688.990922
-5088.15887,640,1689.822738
-5690.92015,610,1690.649335
-1776.705398,258,1690.993619
-49.17103,19,1691.014212
-3945.568432,541,1691.717163
-901.886153,265,1692.060183
-305.09229,252,1692.397951
-1500.676769,604,1693.190472
-125.751095,102,1693.313537
-53.521144,20,1693.370249
-1735.936936,244,1693.704128
-1857.248912,342,1694.122118
-476.086724,122,1694.27895
-1160.247525,414,1694.816294
-2953.454459,523,1695.53072
-384.714585,152,1695.740323
-155.32892,82,1695.831003
-1575.406285,272,1696.186358
-1902.423458,568,1696.951904
-1042.874958,240,1697.272518
-1374.331011,274,1697.628596
1.0,1,1697.631497
-223.745603,129,1697.792384
-1662.19106,452,1698.369901
-1673.784341,305,1698.782679
-3309.399358,772,1699.794428
-1228.887737,178,1700.02547
-764.105519,313,1700.453974
-5714.252499,612,1701.242718
-2125.322002,516,1701.934654
-1249.296794,183,1702.261601
-27.678231,117,1702.405811
-672.002744,209,1702.664707
-1230.646879,321,1703.090713
-147.519314,110,1703.25578
-721.633762,280,1703.61677
-98.610493,182,1703.846597
-90.750979,183,1704.088562
-200.233881,112,1704.255249
-1719.094006,568,1704.987803
-3179.007397,468,1705.623464
-82.176708,145,1705.799518
-20.180615,62,1705.881696
-2307.998157,270,1706.2666
-4821.004604,539,1706.96831
-448.052669,82,1707.051131
-613.91243,350,1707.512415
-4030.867818,611,1708.332972
-166.229766,276,1708.689379
-1616.365203,200,1708.970515
-2037.944354,389,1709.463343
-2196.442501,425,1710.040075
-2173.202746,412,1710.571918
-969.322662,162,1710.78116
-451.796919,82,1710.904364
-880.102277,320,1711.332119
-2017.938791,476,1711.93515
-2299.910528,455,1712.561966
-1617.754277,558,1713.277454
-137.136362,292,1713.684634
-2167.021378,383,1714.204132
-305.889224,260,1714.544378
-355.188207,107,1714.648958
-327.539128,113,1714.801968
-1455.923382,391,1715.316841
-538.371126,358,1715.787773
-595.994196,119,1715.954449
-4118.058459,584,1716.756334
1.0,1,1716.761093
-995.274597,202,1716.998218
-3822.361619,331,1717.450835
-5830.918055,549,1718.164836
-2670.326834,495,1718.830647
-992.270093,334,1719.276363
-4448.48556,602,1720.046155
-6547.050947,558,1720.794548
-5506.108458,545,1721.48483
-355.493645,105,1721.612605
-2199.184716,375,1722.105515
-1729.487105,252,1722.424152
-3449.221307,554,1723.11481
-172.033868,89,1723.228348
-3248.877556,581,1723.943763
-2316.624465,322,1724.388924
-1706.26316,223,1724.654251
-1641.589102,461,1725.258635
-64.997386,87,1725.370361
-1363.994022,205,1725.615244
-1702.095742,584,1726.35438
